fill_id,ticker,station,valid_date,side,ts,price,contracts,fees,settled,net_pnl,fair_prob,edge,size_usd,snapshot_age_sec,book_ask,book_bid,book_ask_size,ask_minus_fill,top_book_covers_fill,m2m_15m,m2m_30m,m2m_60m,age_nbm_min,age_hrrr_min,age_gfs_min,age_ecmwf_min
128,KXHIGHMIA-26MAY04-B81.5,KMIA,2026-05-04,YES,2026-05-04 05:30:04.944685+00:00,0.21999999999999997,63,1.26,True,47.88,0.2633082848829604,0.0233082848829604,13.880860539410389,213.396747,0.26,0.25,,0.040000000000000036,,-0.09999999999999998,-0.09999999999999998,-0.11999999999999997,194.86677035,8.446343216666667,12.9597183,
127,KXHIGHMIA-26MAY04-T86,KMIA,2026-05-04,YES,2026-05-04 03:59:22.974547+00:00,0.06999999999999995,285,2.85,True,-22.799999999999986,0.2982929218026181,0.2182929218026182,20.0,186.903516,0.03,0.02,,-0.03999999999999995,,-0.02999999999999995,5.551115123125783e-17,0.04000000000000005,104.16726805,38.402674016666666,222.32321771666668,
126,KXHIGHMIA-26MAY04-T86,KMIA,2026-05-04,NO,2026-05-04 02:28:18.903078+00:00,0.94,21,0.21,True,1.0500000000000012,0.006713859823456736,0.043286140176543315,20.0,138.49471,0.95,0.92,,0.010000000000000009,,-0.039999999999999925,-0.029999999999999916,0.020000000000000018,13.099410233333334,7.64617615,131.2553599,
125,KXHIGHMIA-26MAY04-B85.5,KMIA,2026-05-04,YES,2026-05-04 01:27:30.859891+00:00,0.06000000000000005,333,3.33,True,-23.310000000000016,0.18353307635744093,0.11353307635744088,20.0,104.464697,0.09,0.05,,0.029999999999999943,,-0.020000000000000052,-0.020000000000000052,0.16999999999999996,324.75586845,7.100700983333334,70.45464011666667,
124,KXHIGHNY-26MAY04-B70.5,KNYC,2026-05-04,YES,2026-05-04 01:27:23.652514+00:00,0.18999999999999995,97,1.94,True,-20.369999999999997,0.24996447848111158,0.039964478481111634,18.507555086762853,97.25732,0.19,0.16,,5.551115123125783e-17,,-0.019999999999999934,-0.019999999999999934,0.04000000000000006,324.6357455,6.980578033333333,70.33451716666667,
123,KXHIGHMIA-26MAY04-B79.5,KMIA,2026-05-04,YES,2026-05-04 01:12:17.864172+00:00,0.06000000000000005,137,1.37,True,-9.590000000000007,0.0910408948451954,0.021040894845195342,8.255557139679613,94.30555,0.07,0.04,,0.009999999999999953,,-0.01000000000000005,-0.01000000000000005,-0.030000000000000054,309.5392731333333,52.36209076666667,55.2380448,
122,KXHIGHNY-26MAY04-B74.5,KNYC,2026-05-04,NO,2026-05-04 00:11:33.671734+00:00,0.6699999999999999,29,0.58,True,8.990000000000002,7.797718126978381e-06,0.3099922022818731,20.0,61.185073,0.67,0.66,,1.1102230246251565e-16,,1.1102230246251565e-16,0.030000000000000027,0.020000000000000018,248.8027325,51.9343943,354.43382765,
121,KXHIGHMIA-26MAY04-B79.5,KMIA,2026-05-04,NO,2026-05-04 00:11:31.744420+00:00,0.88,22,0.22,True,2.4199999999999995,0.09122985084401058,0.01877014915598941,20.0,59.257759,0.88,0.86,,0.0,,0.020000000000000018,0.030000000000000027,0.050000000000000044,248.7706106,51.9022724,354.40170575,
120,KXHIGHMIA-26MAY04-B83.5,KMIA,2026-05-04,NO,2026-05-04 00:11:30.726302+00:00,0.6799999999999999,29,0.58,True,8.700000000000001,0.026385788009619326,0.2736142119903807,20.0,58.239641,0.68,0.65,,1.1102230246251565e-16,,-0.039999999999999925,-0.1299999999999999,-0.1399999999999999,248.75364196666666,51.88530376666667,354.38473711666666,
119,KXHIGHMIA-26MAY04-B81.5,KMIA,2026-05-04,NO,2026-05-04 00:11:30.444757+00:00,0.61,32,0.64,True,-20.16,0.06421672216035512,0.3057832778396449,20.0,57.958096,0.61,0.6,,0.0,,-0.13,-0.04999999999999993,-0.04999999999999993,248.74894955,51.88061135,354.3800447,
118,KXHIGHMIA-26MAY04-B85.5,KMIA,2026-05-04,NO,2026-05-04 00:11:29.537161+00:00,0.9299999999999999,21,0.21,True,1.2600000000000013,0.004370804430326891,0.05562919556967317,20.0,57.0505,0.93,0.91,,1.1102230246251565e-16,,-0.009999999999999898,1.1102230246251565e-16,-0.019999999999999907,248.73382295,51.86548475,354.3649181,
117,KXHIGHNY-26MAY04-B76.5,KNYC,2026-05-04,NO,2026-05-04 00:11:22.500683+00:00,0.97,20,0.2,True,0.4000000000000005,3.5037406085347556e-06,0.01999649625939149,20.0,50.014022,0.97,0.96,,0.0,,-0.010000000000000009,-0.010000000000000009,0.0,248.61654831666667,51.74821011666667,354.24764346666666,
116,KXHIGHNY-26MAY04-B70.5,KNYC,2026-05-04,NO,2026-05-04 00:11:22.204253+00:00,0.87,22,0.22,True,2.64,3.862235071927511e-05,0.11996137764928073,20.0,49.717592,0.87,0.83,,0.0,,-0.05999999999999994,-0.050000000000000044,-0.05999999999999994,248.61160781666666,51.743269616666666,354.2427029666667,
115,KXHIGHNY-26MAY04-B72.5,KNYC,2026-05-04,NO,2026-05-04 00:11:21.673768+00:00,0.51,39,0.78,True,-20.67,1.7354140840475374e-05,0.4699826458591595,20.0,49.187107,0.51,0.5,,0.0,,-0.08000000000000002,-0.07,-0.04999999999999999,248.6027664,51.7344282,354.23386155,
114,KXHIGHNY-26MAY03-B61.5,KNYC,2026-05-03,YES,2026-05-03 21:09:00.684365+00:00,0.050000000000000044,399,3.99,True,-23.94000000000002,0.12668293400721375,0.06668293400721371,20.0,848.760962,0.06,0.05,,0.009999999999999953,,-4.163336342344337e-17,0.009999999999999953,-4.163336342344337e-17,66.25294301666666,50.32010913333333,171.88403816666667,
113,KXHIGHMIA-26MAY03-B83.5,KMIA,2026-05-03,YES,2026-05-03 15:49:49.406584+00:00,0.29000000000000004,53,1.06,True,-16.43,0.33377944669839693,0.023779446698396895,15.415298133238357,1559.74309,0.39,0.36,,0.09999999999999998,,0.05999999999999994,0.25,0.20999999999999996,120.28121801666667,32.93302325,212.69871715,
112,KXHIGHMIA-26MAY03-B81.5,KMIA,2026-05-03,YES,2026-05-03 02:28:17.083393+00:00,0.13,153,1.53,True,131.57999999999998,0.21201097575811245,0.07201097575811245,20.0,408.257778,0.21,0.2,,0.07999999999999999,,0.04999999999999999,0.04999999999999999,0.07999999999999999,372.24539275,15.00050735,131.1664614,
111,KXHIGHMIA-26MAY03-T86,KMIA,2026-05-03,NO,2026-05-03 02:13:06.248568+00:00,0.92,21,0.21,True,1.4699999999999993,0.03321572324302391,0.03678427675697604,20.0,399.473853,,,,,,,,,357.06481233333335,60.05697036666667,115.98588098333333,
110,KXHIGHMIA-26MAY03-B79.5,KMIA,2026-05-03,YES,2026-05-03 00:11:38.797072+00:00,0.13,153,1.53,True,-21.42,0.21478461586787112,0.07478461586787112,20.0,329.135508,0.13,0.12,,0.0,,-0.010000000000000009,-0.03,0.010000000000000009,235.6072874,59.17420241666667,300.9026215,
109,KXHIGHMIA-26MAY03-B85.5,KMIA,2026-05-03,NO,2026-05-03 00:11:35.640038+00:00,0.87,22,0.22,True,2.64,0.024726855403556014,0.095273144596444,20.0,325.978474,,,,,,,,,235.55467016666665,59.12158518333333,300.85000426666664,
108,KXHIGHMIA-26MAY03-T79,KMIA,2026-05-03,YES,2026-05-02 20:09:08.270416+00:00,0.07999999999999996,130,1.3,True,-11.699999999999996,0.11844113366958878,0.0284411336695888,10.44596023630131,211.791109,0.08,0.05,,4.163336342344337e-17,,-0.029999999999999957,-0.019999999999999962,-0.059999999999999956,55.39510488333333,57.71511301666666,58.3938439,
107,KXHIGHNY-26MAY03-T66,KNYC,2026-05-03,NO,2026-05-02 19:08:28.431323+00:00,0.96,20,0.2,True,0.6000000000000008,0.004472603443718359,0.025527396556281674,20.0,183.948956,,,,,,,,,324.53318923333336,24.257161416666666,51.35011911666667,
106,KXHIGHCHI-26MAY02-B53.5,KMDW,2026-05-02,NO,2026-05-02 18:53:20.991564+00:00,0.6599999999999999,30,0.6,True,9.600000000000003,0.26083207775366646,0.059167922246333646,20.0,179.405993,,,,,,,,,309.40919325,9.133165433333334,36.22612313333333,
105,KXHIGHCHI-26MAY02-B57.5,KMDW,2026-05-02,YES,2026-05-02 18:23:01.598563+00:00,0.14,64,0.64,True,-9.600000000000001,0.17114745777974594,0.021147457779745922,9.054493540623817,165.244117,0.14,0.12,,0.0,,-0.04000000000000001,-0.07,,279.08597656666666,39.23796981666667,5.90290645,
104,KXHIGHNY-26MAY03-B65.5,KNYC,2026-05-03,NO,2026-05-02 17:07:14.503184+00:00,0.9299999999999999,21,0.21,True,1.2600000000000013,0.004285624807182753,0.05571437519281731,20.0,134.836028,,,,,,,,,203.30105358333333,23.772708316666666,290.17322606666664,
103,KXHIGHNY-26MAY03-B63.5,KNYC,2026-05-03,YES,2026-05-02 17:07:14.271933+00:00,0.050000000000000044,71,0.71,True,-4.260000000000003,0.0635220616325135,0.00352206163251346,3.5584372717140673,134.604777,0.05,0.04,,-4.163336342344337e-17,,-0.010000000000000044,-0.010000000000000044,-4.163336342344337e-17,203.2971994,23.768854133333335,290.1693718833333,
102,KXHIGHMIA-26MAY03-T86,KMIA,2026-05-03,YES,2026-05-02 16:52:02.150785+00:00,0.09999999999999998,161,1.61,True,-17.709999999999997,0.1582787988958516,0.04827879889585165,16.18855524884767,125.010172,0.1,0.07,,2.7755575615628914e-17,,-0.06999999999999998,-0.06999999999999998,-0.02999999999999997,188.09518026666666,8.566835,274.96735275,
101,KXHIGHCHI-26MAY03-B68.5,KMDW,2026-05-03,NO,2026-05-02 16:45:00.947088+00:00,0.79,25,0.5,True,4.749999999999999,0.05393134926685217,0.1360686507331478,20.0,606.450355,,,,,,,,,181.07511865,1.5467733833333333,267.94729113333335,
100,KXHIGHCHI-26MAY03-B72.5,KMDW,2026-05-03,NO,2026-05-02 16:45:00.727541+00:00,0.96,20,0.2,True,0.6000000000000008,0.005238107949464776,0.024761892050535257,20.0,606.230808,,,,,,,,,181.07145953333332,1.5431142666666666,267.94363201666664,
99,KXHIGHCHI-26MAY03-B70.5,KMDW,2026-05-03,NO,2026-05-02 16:45:00.329428+00:00,0.9299999999999999,21,0.21,True,1.2600000000000013,0.028353617248843888,0.03164638275115617,20.0,605.832695,,,,,,,,,181.06482431666666,1.53647905,267.9369968,
98,KXHIGHCHI-26MAY03-T66,KMDW,2026-05-03,YES,2026-05-02 16:45:00.085085+00:00,0.35,57,1.1400000000000001,True,-21.09,0.766663163820067,0.39666316382006706,20.0,605.588352,0.35,0.34,,0.0,,-0.009999999999999953,-0.009999999999999953,0.030000000000000027,181.06075193333334,1.5324066666666667,267.93292441666665,
97,KXHIGHCHI-26MAY03-B66.5,KMDW,2026-05-03,NO,2026-05-02 16:44:59.819290+00:00,0.76,26,0.52,True,-20.28,0.14153964256649676,0.07846035743350321,20.0,605.322557,,,,,,,,,181.05632201666666,1.52797675,267.9284945,
96,KXHIGHCHI-26MAY02-B57.5,KMDW,2026-05-02,NO,2026-05-02 16:44:59.592387+00:00,0.7,28,0.56,True,7.840000000000002,0.14772911246992593,0.13227088753007413,20.0,605.095654,,,,,,,,,181.0525403,1.5241950333333334,267.92471278333335,
95,KXHIGHCHI-26MAY02-B55.5,KMDW,2026-05-02,NO,2026-05-02 16:44:59.387317+00:00,0.44999999999999996,44,0.88,True,-20.679999999999996,0.4160472794385328,0.11395272056146726,20.0,604.890584,,,,,,,,,181.04912246666666,1.5207772,267.92129495,
94,KXHIGHCHI-26MAY02-B53.5,KMDW,2026-05-02,YES,2026-05-02 16:44:59.204364+00:00,0.08999999999999997,222,2.22,True,-22.199999999999992,0.31844849544128534,0.21844849544128536,20.0,604.707631,0.1,0.09,,0.010000000000000037,,0.050000000000000044,0.07000000000000003,0.13000000000000003,181.04607325,1.5177279833333333,267.9182457333333,
93,KXHIGHMIA-26MAY03-B85.5,KMIA,2026-05-03,YES,2026-05-02 16:44:55.783796+00:00,0.12,166,1.6600000000000001,True,-21.58,0.22765950917591926,0.09765950917591927,20.0,601.287063,0.12,0.11,,0.0,,-0.009999999999999995,0.0,0.020000000000000018,180.98906378333334,1.4607185166666667,267.86123626666665,
92,KXHIGHMIA-26MAY03-B79.5,KMIA,2026-05-03,NO,2026-05-02 16:44:55.586275+00:00,0.85,23,0.23,True,3.2200000000000006,0.11574054451179047,0.024259455488209507,20.0,601.089542,,,,,,,,,180.98577176666666,1.4574265,267.85794425,
91,KXHIGHMIA-26MAY03-B83.5,KMIA,2026-05-03,NO,2026-05-02 16:44:55.346283+00:00,0.71,28,0.56,True,7.5600000000000005,0.19846169473803038,0.0715383052619696,20.0,600.84955,,,,,,,,,180.9817719,1.4534266333333332,267.8539443833333,
90,KXHIGHMIA-26MAY03-B81.5,KMIA,2026-05-03,NO,2026-05-02 16:44:55.128277+00:00,0.6599999999999999,30,0.6,True,-20.4,0.1814183190088195,0.13858168099118062,20.0,600.631544,,,,,,,,,180.97813846666668,1.4497932,267.85031095,
89,KXHIGHMIA-26MAY02-T94,KMIA,2026-05-02,YES,2026-05-02 16:44:54.170581+00:00,0.21999999999999997,90,1.8,True,-21.599999999999998,0.46421863240275385,0.2242186324027539,20.0,599.673848,0.18,0.16,,-0.03999999999999998,,-0.019999999999999962,-0.019999999999999962,-0.019999999999999962,180.96217686666665,1.4338316,267.83434935,
88,KXHIGHMIA-26MAY02-B93.5,KMIA,2026-05-02,NO,2026-05-02 16:44:53.989812+00:00,0.44999999999999996,44,0.88,True,-20.679999999999996,0.45863226964564974,0.0713677303543503,20.0,599.493079,,,,,,,,,180.95916405,1.4308187833333332,267.83133653333334,
87,KXHIGHMIA-26MAY02-B91.5,KMIA,2026-05-02,NO,2026-05-02 16:44:53.811213+00:00,0.76,26,0.52,True,5.720000000000001,0.06057806377309742,0.15942193622690262,20.0,599.31448,,,,,,,,,180.9561874,1.4278421333333333,267.82835988333335,
86,KXHIGHNY-26MAY03-B59.5,KNYC,2026-05-03,NO,2026-05-02 14:21:23.911027+00:00,0.7,28,0.56,True,-20.159999999999997,0.1959860784903853,0.08401392150961474,20.0,114.279578,,,,,,,,,37.45785096666667,39.105792466666664,124.33002345,
85,KXHIGHNY-26MAY03-T59,KNYC,2026-05-03,YES,2026-05-02 14:06:20.885897+00:00,0.18000000000000005,111,2.22,True,-22.200000000000003,0.6536288532829552,0.4536288532829551,20.0,114.054527,0.16,0.1,,-0.020000000000000046,,0.08999999999999997,0.08999999999999997,0.10999999999999993,22.407432133333334,24.055373633333332,109.27960461666666,
84,KXHIGHNY-26MAY03-B63.5,KNYC,2026-05-03,NO,2026-05-02 14:06:20.670286+00:00,0.89,22,0.22,True,2.1999999999999997,0.02106088696562536,0.07893911303437463,20.0,113.838916,,,,,,,,,22.40383861666667,24.051780116666666,109.2760111,
83,KXHIGHNY-26MAY03-B61.5,KNYC,2026-05-03,NO,2026-05-02 14:06:20.438667+00:00,0.73,27,0.54,True,6.750000000000001,0.1281787108873107,0.12182128911268932,20.0,113.607297,,,,,,,,,22.3999783,24.0479198,109.27215078333333,
82,KXHIGHNY-26MAY02-B60.5,KNYC,2026-05-02,YES,2026-05-02 08:20:28.984920+00:00,0.42000000000000004,37,0.74,True,20.72,0.45676197834150156,0.01676197834150155,15.845680319612718,112.636948,0.42,0.4,,-5.551115123125783e-17,,-5.551115123125783e-17,0.03999999999999998,0.019999999999999962,48.426462216666664,102.57277486666666,123.38036613333334,
81,KXHIGHNY-26MAY02-B62.5,KNYC,2026-05-02,YES,2026-05-02 06:05:11.238519+00:00,0.19999999999999996,100,2.0,True,-21.999999999999996,0.30050522509729016,0.0805052250972902,20.0,114.229524,0.2,0.19,,5.551115123125783e-17,,0.020000000000000046,0.030000000000000054,0.040000000000000036,161.51965328333333,27.6017538,48.083346883333334,
80,KXHIGHNY-26MAY01-B64.5,KNYC,2026-05-01,YES,2026-05-01 19:32:56.619439+00:00,0.75,26,0.52,True,5.98,0.8229254669134922,0.05292546691349222,20.0,102.075164,0.74,0.7,,-0.010000000000000009,,0.16000000000000003,0.10999999999999999,0.20999999999999996,276.8380852166667,59.56819386666667,,
79,KXHIGHNY-26MAY02-B58.5,KNYC,2026-05-02,YES,2026-05-01 15:01:54.629038+00:00,0.21999999999999997,38,0.76,True,-9.12,0.24654850398055367,0.006548503980553722,8.50913589120311,89.804259,0.22,0.21,,2.7755575615628914e-17,,0.020000000000000018,0.020000000000000018,0.030000000000000027,5.804911866666667,29.8789555,,
78,KXHIGHNY-26MAY02-B62.5,KNYC,2026-05-02,NO,2026-05-01 14:44:46.763421+00:00,0.76,26,0.52,True,5.720000000000001,0.13522548764300435,0.08477451235699562,20.0,867.030894,,,,,,,,,6.6839105666666665,12.747861883333334,,
77,KXHIGHNY-26MAY02-T58,KNYC,2026-05-02,YES,2026-05-01 14:44:46.415831+00:00,0.050000000000000044,399,3.99,True,-23.94000000000002,0.3742353450117633,0.3142353450117632,20.0,866.683304,0.07,0.05,,0.019999999999999962,,-4.163336342344337e-17,-4.163336342344337e-17,-4.163336342344337e-17,6.6781174,12.742068716666667,,
76,KXHIGHNY-26MAY02-T65,KNYC,2026-05-02,NO,2026-05-01 14:44:46.041796+00:00,0.96,20,0.2,True,0.6000000000000008,0.007080085274901671,0.022919914725098363,20.0,866.309269,,,,,,,,,6.671883483333334,12.7358348,,
75,KXHIGHNY-26MAY02-B64.5,KNYC,2026-05-02,NO,2026-05-01 14:44:45.842673+00:00,0.92,21,0.21,True,1.4699999999999993,0.022845428603938345,0.04715457139606162,20.0,866.110146,,,,,,,,,6.668564766666667,12.732516083333334,,
74,KXHIGHNY-26MAY02-B64.5,KNYC,2026-05-02,YES,2026-05-01 14:16:45.690946+00:00,0.09999999999999998,200,2.0,True,-21.999999999999996,0.20005320141755734,0.09005320141755735,20.0,88.681146,0.1,0.08,,2.7755575615628914e-17,,-0.019999999999999976,-0.049999999999999975,-0.03999999999999998,23.081955066666666,45.04420745,,
73,KXHIGHNY-26MAY02-T65,KNYC,2026-05-02,YES,2026-05-01 14:16:45.151177+00:00,0.050000000000000044,275,2.75,True,-16.500000000000014,0.10229337026290752,0.042293370262907484,13.761413227080917,88.141377,0.05,0.02,,-4.163336342344337e-17,,-0.010000000000000044,-0.010000000000000044,-0.010000000000000044,23.072958916666668,45.0352113,,
72,KXHIGHNY-26MAY02-B58.5,KNYC,2026-05-02,NO,2026-05-01 14:01:42.301128+00:00,0.6799999999999999,29,0.58,True,8.700000000000001,0.12146856146362685,0.17853143853637324,20.0,86.666265,,,,,,,,,8.0254581,29.987710483333334,,
71,KXHIGHNY-26MAY02-B60.5,KNYC,2026-05-02,NO,2026-05-01 14:01:42.116628+00:00,0.73,27,0.54,True,-20.25,0.22340707345208563,0.02659292654791436,20.0,86.481765,,,,,,,,,8.0223831,29.984635483333335,,
70,KXHIGHNY-26MAY01-T62,KNYC,2026-05-01,NO,2026-05-01 08:00:57.015563+00:00,0.96,20,0.2,True,0.6000000000000008,0.007984881816915148,0.022015118183084888,20.0,68.789147,,,,,,,,,11.810683816666666,30.1273439,,
69,KXHIGHNY-26MAY01-B62.5,KNYC,2026-05-01,YES,2026-05-01 01:44:59.803259+00:00,0.17000000000000004,93,0.93,True,-16.740000000000006,0.22253264449130908,0.042532644491309037,15.82308569015333,43.551486,0.17,0.16,,-2.7755575615628914e-17,,-0.06000000000000004,-0.050000000000000044,-0.050000000000000044,374.77702991666666,15.061716283333332,,
68,KXHIGHNY-26MAY01-B68.5,KNYC,2026-05-01,NO,2026-05-01 00:59:50.155731+00:00,0.96,20,0.2,True,0.6000000000000008,0.0020148014135277226,0.02798519858647231,20.0,37.849197,,,,,,,,,329.61623778333336,30.125222916666665,,
67,KXHIGHNY-26MAY01-T69,KNYC,2026-05-01,NO,2026-05-01 00:44:47.618752+00:00,0.96,20,0.2,True,0.6000000000000008,0.0016440098952926752,0.02835599010470736,20.0,37.020742,,,,,,,,,314.5739548,15.082939933333334,,
66,KXHIGHNY-26MAY01-B66.5,KNYC,2026-05-01,NO,2026-04-30 22:44:21.191041+00:00,0.65,30,0.6,True,9.9,0.3041366249141183,0.025863375085881674,20.0,25.45309,,,,,,,,,194.13349295,14.985591416666667,,
65,KXHIGHNY-26MAY01-B62.5,KNYC,2026-05-01,NO,2026-04-30 17:14:57.492960+00:00,0.78,25,0.5,True,4.999999999999999,0.16106660995914546,0.03893339004085451,20.0,419.467587,,,,,,,,,59.253071133333336,36.04708255,,
64,KXHIGHNY-26MAY01-B68.5,KNYC,2026-05-01,YES,2026-04-30 17:14:57.302341+00:00,0.06999999999999995,279,2.79,True,-22.319999999999986,0.14281537778388886,0.06281537778388892,19.574026285991643,419.276968,0.07,0.06,,5.551115123125783e-17,,-0.03999999999999995,-0.03999999999999995,-0.03999999999999995,59.24989415,36.043905566666666,,
63,KXHIGHNY-26MAY01-B64.5,KNYC,2026-05-01,NO,2026-04-30 17:14:56.937451+00:00,0.61,32,0.64,True,-20.16,0.28159413142330125,0.08840586857669876,20.0,418.912078,,,,,,,,,59.24381265,36.037824066666666,,
62,KXHIGHNY-26MAY01-B66.5,KNYC,2026-05-01,YES,2026-04-30 17:14:56.554822+00:00,0.25,80,1.6,True,-21.6,0.35673843846383924,0.08673843846383923,20.0,418.529449,0.29,0.28,,0.03999999999999998,,-0.010000000000000009,0.020000000000000018,0.0,59.2374355,36.03144691666667,,
61,KXHIGHNY-26APR30-B63.5,KNYC,2026-04-30,YES,2026-04-30 16:52:57.922522+00:00,0.06000000000000005,80,0.8,True,-5.600000000000004,0.07808124504751057,0.008081245047510512,4.808841767954924,1.579009,0.06,0.02,,-5.551115123125783e-17,,-0.05000000000000005,-0.020000000000000052,-0.030000000000000054,37.2602305,14.054241916666667,,
60,KXHIGHNY-26APR30-B67.5,KNYC,2026-04-30,NO,2026-04-29 19:18:54.189053+00:00,0.97,20,0.2,True,0.4000000000000005,2.8517212405820835e-05,0.019971482787594204,20.0,814.402021,,,,,,,,,,44.01295136666667,,
59,KXHIGHNY-26APR30-B65.5,KNYC,2026-04-30,NO,2026-04-29 19:18:53.582723+00:00,0.92,21,0.21,True,1.4699999999999993,6.346622337560781e-05,0.06993653377662436,20.0,813.795691,,,,,,,,,,44.00284586666667,,
58,KXHIGHNY-26APR30-B61.5,KNYC,2026-04-30,NO,2026-04-29 19:18:53.150024+00:00,0.75,26,0.52,True,5.98,0.00031435026223347595,0.22968564973776653,20.0,813.362992,,,,,,,,,,43.995634216666666,,
57,KXHIGHNY-26APR30-T61,KNYC,2026-04-30,NO,2026-04-29 16:33:05.830316+00:00,0.77,25,0.5,True,-19.75,0.1835675929981614,0.026432407001838593,20.0,785.7079,,,,,,,,,,58.74397568333333,,
56,KXHIGHNY-26APR30-T61,KNYC,2026-04-30,YES,2026-04-29 14:32:35.249735+00:00,0.17000000000000004,24,0.24,True,19.68,0.1835675929981614,0.0035675929981613484,4.08662439703655,768.405958,0.17,0.15,,-2.7755575615628914e-17,,-2.7755575615628914e-17,0.009999999999999953,0.02999999999999997,,58.67168288333333,,
55,KXHIGHNY-26APR30-B65.5,KNYC,2026-04-30,YES,2026-04-29 14:32:35.046058+00:00,0.12,130,1.3,True,-16.9,0.17508850759566952,0.04508850759566952,15.650144203315202,768.202281,0.18,0.13,,0.06,,-0.009999999999999995,-0.01999999999999999,0.010000000000000009,,58.668288266666664,,
54,KXHIGHNY-26APR30-B61.5,KNYC,2026-04-30,YES,2026-04-29 14:17:32.363756+00:00,0.31000000000000005,63,1.26,True,-20.790000000000006,0.364283478298822,0.03428347829882196,19.667926919863028,766.981669,0.49,0.3,,0.17999999999999994,,-0.050000000000000044,-0.06000000000000005,-0.06000000000000005,,43.623583233333335,,
53,KXHIGHNY-26APR30-B63.5,KNYC,2026-04-30,NO,2026-04-29 14:17:32.161554+00:00,0.69,28,0.56,True,8.120000000000001,0.2408986964473454,0.04910130355265464,20.0,766.779467,,,,,,,,,,43.6202132,,
52,KXHIGHNY-26APR29-B58.5,KNYC,2026-04-29,YES,2026-04-29 12:02:07.782385+00:00,0.050000000000000044,383,3.83,True,-22.980000000000018,0.12295627181640312,0.06295627181640308,19.199018899053442,758.811272,0.06,0.05,,0.009999999999999953,,-0.010000000000000044,-0.010000000000000044,-0.030000000000000044,,28.646373133333334,,
51,KXHIGHNY-26APR29-B60.5,KNYC,2026-04-29,YES,2026-04-29 03:00:54.903088+00:00,0.45999999999999996,43,0.86,True,22.360000000000003,0.5055283431807054,0.02552834318070542,20.0,726.661525,0.47,0.46,,0.010000000000000009,,5.551115123125783e-17,5.551115123125783e-17,0.010000000000000009,,28.642492783333335,,
50,KXHIGHNY-26APR29-T63,KNYC,2026-04-29,NO,2026-04-29 00:45:26.695297+00:00,0.9299999999999999,21,0.21,True,1.2600000000000013,0.0007385325679081234,0.05926146743209194,20.0,712.200762,,,,,,,,,,13.520276133333333,,
49,KXHIGHNY-26APR29-B56.5,KNYC,2026-04-29,YES,2026-04-29 00:45:26.314259+00:00,0.050000000000000044,80,0.8,True,-4.800000000000003,0.06525121661931998,0.00525121661931994,4.0134780577157745,711.819724,0.05,0.04,,-4.163336342344337e-17,,-0.010000000000000044,-0.010000000000000044,-4.163336342344337e-17,,13.5139255,,
48,KXHIGHNY-26APR29-B62.5,KNYC,2026-04-29,YES,2026-04-29 00:00:16.957372+00:00,0.20999999999999996,95,1.9000000000000001,True,-21.849999999999994,0.451750419815103,0.22175041981510304,20.0,706.205708,0.16,0.15,,-0.04999999999999996,,-0.009999999999999953,2.7755575615628914e-17,-0.04999999999999996,,28.628176033333332,,
47,KXHIGHNY-26APR29-T63,KNYC,2026-04-29,YES,2026-04-29 00:00:15.601049+00:00,0.09999999999999998,200,2.0,True,-21.999999999999996,0.35369054210068473,0.24369054210068475,20.0,704.849385,0.1,0.08,,2.7755575615628914e-17,,-0.019999999999999976,-0.03999999999999998,-0.019999999999999976,,28.60557065,,
46,KXHIGHNY-26APR28-B65.5,KNYC,2026-04-28,YES,2026-04-28 17:13:40.249590+00:00,0.69,28,0.56,True,-19.88,0.7333540176802088,0.023354017680208856,20.0,649.811733,0.6,0.57,,-0.08999999999999997,,-0.05999999999999994,-0.009999999999999898,0.25,,43.394804783333335,,
45,KXHIGHNY-26APR29-T56,KNYC,2026-04-29,NO,2026-04-28 15:28:16.522699+00:00,0.96,20,0.2,True,0.6000000000000008,0.0010559711083744558,0.028944028891625624,20.0,645.344293,,,,,,,,,,58.266724733333334,,
44,KXHIGHNY-26APR29-B58.5,KNYC,2026-04-29,NO,2026-04-28 14:12:58.226347+00:00,0.77,25,0.5,True,5.25,0.0037923873715409754,0.20620761262845902,20.0,634.410899,,,,,,,,,,43.11265658333333,,
43,KXHIGHNY-26APR29-B56.5,KNYC,2026-04-29,NO,2026-04-28 14:12:57.624502+00:00,0.95,21,0.21,True,0.840000000000001,0.0017040294891857398,0.038295970510814355,20.0,633.809054,,,,,,,,,,43.102625833333335,,
42,KXHIGHNY-26APR29-B62.5,KNYC,2026-04-29,NO,2026-04-28 14:12:57.419567+00:00,0.85,23,0.23,True,3.2200000000000006,0.05002582384532481,0.0899741761546752,20.0,633.604119,,,,,,,,,,43.09921025,,
41,KXHIGHNY-26APR29-B60.5,KNYC,2026-04-29,NO,2026-04-28 14:12:57.229536+00:00,0.63,31,0.62,True,-20.150000000000002,0.017976045814610375,0.33202395418538966,20.0,633.414088,,,,,,,,,,43.09604306666667,,
40,KXHIGHNY-26APR28-B63.5,KNYC,2026-04-28,YES,2026-04-28 01:41:00.095128+00:00,0.24,83,1.6600000000000001,True,61.42,0.5044062762453687,0.24440627624536873,20.0,579.953092,0.21,0.2,,-0.03,,-0.03,0.0,-0.04999999999999999,,12.910224666666666,,
