signal_id,ticker,ts,station,valid_date,lead_day,action,fair_prob,yes_mid,prob_edge,abs_prob_edge,edge_z,freshest_source,freshest_age_min,m2m_15m,m2m_30m,m2m_60m,signed_m2m_15m,signed_m2m_30m,signed_m2m_60m
69733,KXHIGHMIA-26MAY17-B89.5,2026-05-16 22:01:53.966121+00:00,KMIA,2026-05-17,1,SKIP,0.12427268431692005,0.375,-0.25072731568307993,0.25072731568307993,5.014546313661598,ENSEMBLE,3.5314930833333333,0.0,0.0,-0.015000000000000013,-0.0,-0.0,0.015000000000000013
69732,KXHIGHCHI-26MAY16-B83.5,2026-05-16 22:01:53.336877+00:00,KMDW,2026-05-16,0,SKIP,0.4128227761788207,0.985,-0.5721772238211793,0.5721772238211793,11.443544476423586,ENSEMBLE,3.521005683333333,-0.010000000000000009,0.0,0.010000000000000009,0.010000000000000009,-0.0,-0.010000000000000009
69729,KXHIGHCHI-26MAY16-B85.5,2026-05-16 22:01:51.916084+00:00,KMDW,2026-05-16,0,SKIP,0.3143766093505963,0.01500000000000001,0.2993766093505963,0.2993766093505963,5.987532187011926,ENSEMBLE,3.4973258,0.009999999999999992,-1.0408340855860843e-17,-0.010000000000000009,0.009999999999999992,-1.0408340855860843e-17,-0.010000000000000009
69725,KXHIGHCHI-26MAY17-T84,2026-05-16 22:01:50.100342+00:00,KMDW,2026-05-17,1,SKIP,0.2890858018917396,0.215,0.0740858018917396,0.0740858018917396,1.481716037834792,ENSEMBLE,3.4670634333333332,0.010000000000000009,0.0,0.04000000000000001,0.010000000000000009,0.0,0.04000000000000001
69724,KXHIGHCHI-26MAY17-B86.5,2026-05-16 22:01:49.632680+00:00,KMDW,2026-05-17,1,SKIP,0.13043733874219654,0.31499999999999995,-0.1845626612578034,0.1845626612578034,3.691253225156068,ENSEMBLE,3.459269066666667,-0.014999999999999958,-0.009999999999999953,-0.019999999999999962,0.014999999999999958,0.009999999999999953,0.019999999999999962
69723,KXHIGHCHI-26MAY17-B84.5,2026-05-16 22:01:49.217755+00:00,KMDW,2026-05-17,1,SKIP,0.19284817940415133,0.30499999999999994,-0.1121518205958486,0.1121518205958486,2.243036411916972,ENSEMBLE,3.45235365,0.010000000000000064,0.010000000000000064,0.015000000000000069,-0.010000000000000064,-0.010000000000000064,-0.015000000000000069
69722,KXHIGHCHI-26MAY17-B88.5,2026-05-16 22:01:48.600198+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.135,-0.014090809038217716,0.014090809038217716,0.28181618076435433,ENSEMBLE,3.4420610333333332,-0.010000000000000009,-0.0050000000000000044,-0.020000000000000004,0.010000000000000009,0.0050000000000000044,0.020000000000000004
69721,KXHIGHCHI-26MAY17-B90.5,2026-05-16 22:01:48.193304+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.03500000000000002,0.08590919096178228,0.08590919096178228,1.7181838192356453,ENSEMBLE,3.4352794666666666,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
69713,KXHIGHMIA-26MAY17-B83.5,2026-05-16 22:01:44.846293+00:00,KMIA,2026-05-17,1,SKIP,0.25968036010615536,0.07499999999999998,0.18468036010615538,0.18468036010615538,3.6936072021231072,ENSEMBLE,3.37949595,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
69712,KXHIGHMIA-26MAY17-T90,2026-05-16 22:01:44.509142+00:00,KMIA,2026-05-17,1,SKIP,0.12181335013301141,0.01500000000000001,0.1068133501330114,0.1068133501330114,2.1362670026602277,ENSEMBLE,3.3738767666666667,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17
69708,KXHIGHNY-26MAY17-B83.5,2026-05-16 22:01:42.995774+00:00,KNYC,2026-05-17,1,SKIP,0.24594694380454407,0.06499999999999997,0.1809469438045441,0.1809469438045441,3.6189388760908816,ENSEMBLE,3.348653966666667,2.7755575615628914e-17,0.010000000000000023,2.7755575615628914e-17,2.7755575615628914e-17,0.010000000000000023,2.7755575615628914e-17
69707,KXHIGHNY-26MAY17-B85.5,2026-05-16 22:01:42.380331+00:00,KNYC,2026-05-17,1,SKIP,0.25635852912914925,0.205,0.05135852912914926,0.05135852912914926,1.027170582582985,ENSEMBLE,3.338396583333333,-0.009999999999999981,-0.009999999999999981,-0.03999999999999998,-0.009999999999999981,-0.009999999999999981,-0.03999999999999998
69706,KXHIGHNY-26MAY17-B87.5,2026-05-16 22:01:42.055604+00:00,KNYC,2026-05-17,1,SKIP,0.18791642368748798,0.38,-0.19208357631251202,0.19208357631251202,3.84167152625024,ENSEMBLE,3.332984466666667,0.0,0.0050000000000000044,0.0050000000000000044,-0.0,-0.0050000000000000044,-0.0050000000000000044
69705,KXHIGHNY-26MAY17-T90,2026-05-16 22:01:41.721184+00:00,KNYC,2026-05-17,1,SKIP,0.12243951642136655,0.05000000000000003,0.07243951642136652,0.07243951642136652,1.4487903284273302,ENSEMBLE,3.3274108,-2.7755575615628914e-17,-2.7755575615628914e-17,0.034999999999999976,-2.7755575615628914e-17,-2.7755575615628914e-17,0.034999999999999976
69704,KXHIGHNY-26MAY17-B89.5,2026-05-16 22:01:41.350030+00:00,KNYC,2026-05-17,1,SKIP,0.16697926328550497,0.29500000000000004,-0.12802073671449507,0.12802073671449507,2.560414734289901,ENSEMBLE,3.3212249,-5.551115123125783e-17,-5.551115123125783e-17,0.019999999999999962,5.551115123125783e-17,5.551115123125783e-17,-0.019999999999999962
69703,KXHIGHNY-26MAY17-T83,2026-05-16 22:01:40.715310+00:00,KNYC,2026-05-17,1,SKIP,0.1474647163000205,0.03500000000000002,0.11246471630002049,0.11246471630002049,2.2492943260004097,ENSEMBLE,3.3106462333333333,-1.3877787807814457e-17,-1.3877787807814457e-17,-0.010000000000000016,-1.3877787807814457e-17,-1.3877787807814457e-17,-0.010000000000000016
69701,KXHIGHNY-26MAY16-B80.5,2026-05-16 22:01:39.858912+00:00,KNYC,2026-05-16,0,SKIP,0.26869609206036554,0.17000000000000004,0.0986960920603655,0.0986960920603655,1.97392184120731,ENSEMBLE,3.77674665,0.13499999999999995,0.10999999999999999,-0.08500000000000003,0.13499999999999995,0.10999999999999999,-0.08500000000000003
69700,KXHIGHCHI-26MAY16-B85.5,2026-05-16 21:56:33.022157+00:00,KMDW,2026-05-16,0,SKIP,0.31758598731131693,0.01500000000000001,0.3025859873113169,0.3025859873113169,6.051719746226338,HRRR,50.137041733333334,0.019999999999999993,-1.0408340855860843e-17,-0.010000000000000009,0.019999999999999993,-1.0408340855860843e-17,-0.010000000000000009
69699,KXHIGHCHI-26MAY16-B83.5,2026-05-16 21:56:32.685903+00:00,KMDW,2026-05-16,0,SKIP,0.4160923409103292,0.985,-0.5689076590896708,0.5689076590896708,11.378153181793415,HRRR,50.1314375,-0.010000000000000009,0.0,0.010000000000000009,0.010000000000000009,-0.0,-0.010000000000000009
69691,KXHIGHMIA-26MAY17-B83.5,2026-05-16 21:56:29.106780+00:00,KMIA,2026-05-17,1,SKIP,0.25968036010615536,0.07499999999999998,0.18468036010615538,0.18468036010615538,3.6936072021231072,NBM,107.52744871666667,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
69690,KXHIGHMIA-26MAY17-T90,2026-05-16 21:56:28.550267+00:00,KMIA,2026-05-17,1,SKIP,0.12168084371860775,0.01500000000000001,0.10668084371860774,0.10668084371860774,2.1336168743721546,NBM,107.5181735,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17
69689,KXHIGHMIA-26MAY17-B85.5,2026-05-16 21:56:28.190725+00:00,KMIA,2026-05-17,1,SKIP,0.22080848491428162,0.135,0.08580848491428161,0.08580848491428161,1.7161696982856323,NBM,107.51218113333333,-0.04000000000000001,-0.02500000000000001,0.0,-0.04000000000000001,-0.02500000000000001,0.0
69687,KXHIGHNY-26MAY16-B78.5,2026-05-16 21:56:27.467367+00:00,KNYC,2026-05-16,0,SKIP,0.45690275006590786,0.855,-0.3980972499340921,0.3980972499340921,7.961944998681842,HRRR,50.0444619,-0.25,-0.07499999999999996,0.050000000000000044,0.25,0.07499999999999996,-0.050000000000000044
69686,KXHIGHNY-26MAY16-B80.5,2026-05-16 21:56:27.119847+00:00,KNYC,2026-05-16,0,SKIP,0.18069315260939653,0.08499999999999999,0.09569315260939654,0.09569315260939654,1.9138630521879307,HRRR,50.0386699,0.275,0.165,-0.009999999999999995,0.275,0.165,-0.009999999999999995
69683,KXHIGHNY-26MAY17-B83.5,2026-05-16 21:56:25.681161+00:00,KNYC,2026-05-17,1,SKIP,0.24703272353246566,0.07499999999999998,0.17203272353246568,0.17203272353246568,3.4406544706493136,NBM,107.47035506666667,-0.009999999999999981,1.3877787807814457e-17,-0.009999999999999981,-0.009999999999999981,1.3877787807814457e-17,-0.009999999999999981
69682,KXHIGHNY-26MAY17-B89.5,2026-05-16 21:56:25.324330+00:00,KNYC,2026-05-17,1,SKIP,0.16347496084102067,0.29500000000000004,-0.13152503915897937,0.13152503915897937,2.630500783179587,NBM,107.46440788333334,-5.551115123125783e-17,-5.551115123125783e-17,0.019999999999999962,5.551115123125783e-17,5.551115123125783e-17,-0.019999999999999962
69681,KXHIGHNY-26MAY17-B87.5,2026-05-16 21:56:24.951246+00:00,KNYC,2026-05-17,1,SKIP,0.18407159194772507,0.38,-0.19592840805227493,0.19592840805227493,3.9185681610454983,NBM,107.45818981666666,0.0,0.0,0.010000000000000009,-0.0,-0.0,-0.010000000000000009
69680,KXHIGHNY-26MAY17-T83,2026-05-16 21:56:24.587141+00:00,KNYC,2026-05-17,1,SKIP,0.15316412806735724,0.03500000000000002,0.11816412806735722,0.11816412806735722,2.363282561347144,NBM,107.4521214,-1.3877787807814457e-17,-1.3877787807814457e-17,-0.010000000000000016,-1.3877787807814457e-17,-1.3877787807814457e-17,-0.010000000000000016
69679,KXHIGHNY-26MAY17-T90,2026-05-16 21:56:24.236221+00:00,KNYC,2026-05-17,1,SKIP,0.12187288145212485,0.05000000000000003,0.07187288145212482,0.07187288145212482,1.4374576290424963,NBM,107.44627273333333,-2.7755575615628914e-17,-2.7755575615628914e-17,0.034999999999999976,-2.7755575615628914e-17,-2.7755575615628914e-17,0.034999999999999976
69678,KXHIGHNY-26MAY17-B85.5,2026-05-16 21:56:23.839775+00:00,KNYC,2026-05-17,1,SKIP,0.25748910678737963,0.18499999999999997,0.07248910678737966,0.07248910678737966,1.449782135747593,NBM,107.4396653,0.010000000000000037,0.010000000000000037,-0.019999999999999962,0.010000000000000037,0.010000000000000037,-0.019999999999999962
69677,KXHIGHMIA-26MAY17-B87.5,2026-05-16 21:56:23.461546+00:00,KMIA,2026-05-17,1,SKIP,0.15362650186623428,0.44499999999999995,-0.2913734981337657,0.2913734981337657,5.8274699626753135,NBM,107.43336148333333,-0.034999999999999976,-0.009999999999999953,-0.024999999999999967,0.034999999999999976,0.009999999999999953,0.024999999999999967
69676,KXHIGHCHI-26MAY17-B90.5,2026-05-16 21:56:23.060015+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.03500000000000002,0.08590919096178228,0.08590919096178228,1.7181838192356453,NBM,107.4266693,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
69675,KXHIGHCHI-26MAY17-B86.5,2026-05-16 21:56:22.440744+00:00,KMDW,2026-05-17,1,SKIP,0.1300615522259454,0.32499999999999996,-0.19493844777405456,0.19493844777405456,3.898768955481091,NBM,107.41634811666667,-0.024999999999999967,-0.024999999999999967,-0.02999999999999997,0.024999999999999967,0.024999999999999967,0.02999999999999997
69673,KXHIGHCHI-26MAY17-B88.5,2026-05-16 21:56:21.690713+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.105,0.015909190961782296,0.015909190961782296,0.3181838192356459,NBM,107.4038476,0.02500000000000001,0.02500000000000001,0.010000000000000009,0.02500000000000001,0.02500000000000001,0.010000000000000009
69672,KXHIGHMIA-26MAY17-B89.5,2026-05-16 21:56:21.059247+00:00,KMIA,2026-05-17,1,SKIP,0.12411029228278057,0.375,-0.2508897077172194,0.2508897077172194,5.017794154344388,NBM,107.39332316666666,0.0,0.0,-0.020000000000000018,-0.0,-0.0,0.020000000000000018
69671,KXHIGHNY-26MAY16-B82.5,2026-05-16 21:56:20.644756+00:00,KNYC,2026-05-16,0,SKIP,0.06034704229544686,0.025000000000000015,0.03534704229544684,0.03534704229544684,0.7069408459089368,HRRR,49.93075171666667,0.024999999999999988,-0.020000000000000014,-0.020000000000000014,0.024999999999999988,-0.020000000000000014,-0.020000000000000014
69670,KXHIGHCHI-26MAY17-B84.5,2026-05-16 21:56:20.270681+00:00,KMDW,2026-05-17,1,SKIP,0.18853298921575234,0.30500000000000005,-0.1164670107842477,0.1164670107842477,2.329340215684954,NBM,107.3801804,-5.551115123125783e-17,0.009999999999999953,0.009999999999999953,5.551115123125783e-17,-0.009999999999999953,-0.009999999999999953
69669,KXHIGHCHI-26MAY17-T84,2026-05-16 21:56:19.893559+00:00,KMDW,2026-05-17,1,SKIP,0.28908580189173966,0.205,0.08408580189173967,0.08408580189173967,1.6817160378347933,NBM,107.37389503333333,0.010000000000000009,0.010000000000000009,0.05000000000000002,0.010000000000000009,0.010000000000000009,0.05000000000000002
69659,KXHIGHCHI-26MAY16-B85.5,2026-05-16 21:51:14.792199+00:00,KMDW,2026-05-16,0,SKIP,0.31787417858337874,0.01500000000000001,0.30287417858337873,0.30287417858337873,6.057483571667574,HRRR,44.8332091,-1.0408340855860843e-17,-1.0408340855860843e-17,-0.010000000000000009,-1.0408340855860843e-17,-1.0408340855860843e-17,-0.010000000000000009
69658,KXHIGHCHI-26MAY17-T84,2026-05-16 21:51:14.400965+00:00,KMDW,2026-05-17,1,SKIP,0.28908580189173966,0.205,0.08408580189173967,0.08408580189173967,1.6817160378347933,NBM,102.2823518,0.010000000000000009,0.015000000000000013,0.04000000000000001,0.010000000000000009,0.015000000000000013,0.04000000000000001
69657,KXHIGHCHI-26MAY17-B88.5,2026-05-16 21:51:13.741214+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.105,0.015909190961782296,0.015909190961782296,0.3181838192356459,NBM,102.27135595,0.02500000000000001,0.020000000000000004,0.010000000000000009,0.02500000000000001,0.020000000000000004,0.010000000000000009
69656,KXHIGHCHI-26MAY17-B86.5,2026-05-16 21:51:13.375268+00:00,KMDW,2026-05-17,1,SKIP,0.12969882358091678,0.32499999999999996,-0.19530117641908318,0.19530117641908318,3.9060235283816636,NBM,102.26525685,-0.024999999999999967,-0.024999999999999967,-0.024999999999999967,0.024999999999999967,0.024999999999999967,0.024999999999999967
69655,KXHIGHCHI-26MAY17-B84.5,2026-05-16 21:51:12.986380+00:00,KMDW,2026-05-17,1,SKIP,0.18427385374785787,0.30500000000000005,-0.12072614625214217,0.12072614625214217,2.4145229250428435,NBM,102.25877538333333,-5.551115123125783e-17,0.009999999999999953,0.009999999999999953,5.551115123125783e-17,-0.009999999999999953,-0.009999999999999953
69654,KXHIGHCHI-26MAY17-B90.5,2026-05-16 21:51:12.523791+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.03500000000000002,0.08590919096178228,0.08590919096178228,1.7181838192356453,NBM,102.25106556666667,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
69647,KXHIGHMIA-26MAY17-T90,2026-05-16 21:51:09.519483+00:00,KMIA,2026-05-17,1,SKIP,0.12155202421732701,0.01500000000000001,0.106552024217327,0.106552024217327,2.13104048434654,NBM,102.20099376666667,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17
69646,KXHIGHMIA-26MAY17-B83.5,2026-05-16 21:51:08.874244+00:00,KMIA,2026-05-17,1,SKIP,0.2596803601061554,0.07499999999999998,0.18468036010615543,0.18468036010615543,3.6936072021231086,NBM,102.19023978333334,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
69645,KXHIGHMIA-26MAY17-B85.5,2026-05-16 21:51:08.477044+00:00,KMIA,2026-05-17,1,SKIP,0.21874538438546937,0.135,0.08374538438546936,0.08374538438546936,1.6749076877093871,NBM,102.18361978333333,0.0,-0.015000000000000013,-0.010000000000000009,0.0,-0.015000000000000013,-0.010000000000000009
69643,KXHIGHMIA-26MAY17-B87.5,2026-05-16 21:51:07.778721+00:00,KMIA,2026-05-17,1,SKIP,0.15081893759666942,0.44499999999999995,-0.29418106240333053,0.29418106240333053,5.883621248066611,NBM,102.17198106666666,5.551115123125783e-17,-0.009999999999999953,-0.019999999999999962,-5.551115123125783e-17,0.009999999999999953,0.019999999999999962
69641,KXHIGHNY-26MAY16-B80.5,2026-05-16 21:51:07.047064+00:00,KNYC,2026-05-16,0,SKIP,0.17996396335873896,0.125,0.05496396335873896,0.05496396335873896,1.099279267174779,HRRR,44.70412351666667,0.16999999999999998,0.12,-0.035,0.16999999999999998,0.12,-0.035
69640,KXHIGHNY-26MAY17-T90,2026-05-16 21:51:06.669515+00:00,KNYC,2026-05-17,1,SKIP,0.12132541222120145,0.05000000000000003,0.07132541222120142,0.07132541222120142,1.4265082444240285,NBM,102.1534943,-2.7755575615628914e-17,-2.7755575615628914e-17,0.034999999999999976,-2.7755575615628914e-17,-2.7755575615628914e-17,0.034999999999999976
69639,KXHIGHNY-26MAY17-B87.5,2026-05-16 21:51:06.236352+00:00,KNYC,2026-05-17,1,SKIP,0.24667385831401312,0.38,-0.1333261416859869,0.1333261416859869,2.6665228337197378,NBM,102.14627491666667,0.0,0.0,0.0050000000000000044,-0.0,-0.0,-0.0050000000000000044
69638,KXHIGHNY-26MAY17-B89.5,2026-05-16 21:51:05.868006+00:00,KNYC,2026-05-17,1,SKIP,0.16037161074730005,0.29000000000000004,-0.12962838925269998,0.12962838925269998,2.5925677850539994,NBM,102.14013581666667,0.004999999999999949,0.004999999999999949,0.019999999999999962,-0.004999999999999949,-0.004999999999999949,-0.019999999999999962
69637,KXHIGHNY-26MAY17-T83,2026-05-16 21:51:05.452944+00:00,KNYC,2026-05-17,1,SKIP,0.1587725708537518,0.03500000000000002,0.12377257085375178,0.12377257085375178,2.4754514170750355,NBM,102.13321811666667,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
69636,KXHIGHNY-26MAY17-B83.5,2026-05-16 21:51:05.062723+00:00,KNYC,2026-05-17,1,SKIP,0.24810117300256282,0.06499999999999997,0.18310117300256284,0.18310117300256284,3.6620234600512567,NBM,102.12671443333333,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
69635,KXHIGHNY-26MAY17-B85.5,2026-05-16 21:51:04.637821+00:00,KNYC,2026-05-17,1,SKIP,0.2586016391627557,0.18499999999999997,0.07360163916275572,0.07360163916275572,1.4720327832551143,NBM,102.11963273333333,0.020000000000000018,0.010000000000000037,-0.019999999999999962,0.020000000000000018,0.010000000000000037,-0.019999999999999962
69634,KXHIGHMIA-26MAY17-B89.5,2026-05-16 21:51:04.271485+00:00,KMIA,2026-05-17,1,SKIP,0.12395241871157302,0.375,-0.25104758128842697,0.25104758128842697,5.020951625768539,NBM,102.11352713333333,-0.010000000000000009,0.0,-0.010000000000000009,0.010000000000000009,-0.0,0.010000000000000009
69633,KXHIGHNY-26MAY16-B82.5,2026-05-16 21:51:03.847007+00:00,KNYC,2026-05-16,0,SKIP,0.060328084418967205,0.025000000000000015,0.03532808441896719,0.03532808441896719,0.7065616883793437,HRRR,44.650789233333334,-1.3877787807814457e-17,-0.005000000000000015,-0.020000000000000014,-1.3877787807814457e-17,-0.005000000000000015,-0.020000000000000014
69630,KXHIGHNY-26MAY16-B78.5,2026-05-16 21:51:02.338193+00:00,KNYC,2026-05-16,0,SKIP,0.4570721578439656,0.84,-0.38292784215603437,0.38292784215603437,7.658556843120687,HRRR,44.62564233333333,-0.135,-0.06499999999999995,0.07000000000000006,0.135,0.06499999999999995,-0.07000000000000006
69628,KXHIGHMIA-26MAY17-B85.5,2026-05-16 21:45:46.456610+00:00,KMIA,2026-05-17,1,SKIP,0.2704782444836653,0.135,0.1354782444836653,0.1354782444836653,2.709564889673306,NBM,96.81661255,0.0,-0.02500000000000001,-0.010000000000000009,0.0,-0.02500000000000001,-0.010000000000000009
69627,KXHIGHNY-26MAY16-B80.5,2026-05-16 21:45:45.865555+00:00,KNYC,2026-05-16,0,SKIP,0.1792020226214944,0.06999999999999998,0.10920202262149442,0.10920202262149442,2.184040452429888,HRRR,39.35109836666667,0.12500000000000003,0.23500000000000001,0.020000000000000018,0.12500000000000003,0.23500000000000001,0.020000000000000018
69623,KXHIGHCHI-26MAY16-B83.5,2026-05-16 21:45:44.305577+00:00,KMDW,2026-05-16,0,SKIP,0.4166930802081314,0.985,-0.5683069197918686,0.5683069197918686,11.366138395837373,HRRR,39.325098733333334,0.0,-0.010000000000000009,0.0,-0.0,0.010000000000000009,-0.0
69622,KXHIGHCHI-26MAY16-B85.5,2026-05-16 21:45:43.886819+00:00,KMDW,2026-05-16,0,SKIP,0.3181756680856185,0.01500000000000001,0.30317566808561847,0.30317566808561847,6.063513361712369,HRRR,39.31811943333334,-1.0408340855860843e-17,0.009999999999999992,-0.00500000000000001,-1.0408340855860843e-17,0.009999999999999992,-0.00500000000000001
69619,KXHIGHCHI-26MAY17-B90.5,2026-05-16 21:45:42.678995+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.03500000000000002,0.08590919096178228,0.08590919096178228,1.7181838192356453,NBM,96.7536523,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
69618,KXHIGHCHI-26MAY17-B86.5,2026-05-16 21:45:42.290487+00:00,KMDW,2026-05-17,1,SKIP,0.1293275564492139,0.32999999999999996,-0.20067244355078606,0.20067244355078606,4.013448871015721,NBM,96.74717716666666,-0.019999999999999962,-0.02999999999999997,-0.019999999999999962,0.019999999999999962,0.02999999999999997,0.019999999999999962
69617,KXHIGHCHI-26MAY17-B88.5,2026-05-16 21:45:41.854878+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178229,0.105,0.015909190961782296,0.015909190961782296,0.3181838192356459,NBM,96.73991701666667,0.030000000000000013,0.020000000000000004,0.020000000000000004,0.030000000000000013,0.020000000000000004,0.020000000000000004
69616,KXHIGHCHI-26MAY17-T84,2026-05-16 21:45:41.469041+00:00,KMDW,2026-05-17,1,SKIP,0.28908580189173966,0.205,0.08408580189173967,0.08408580189173967,1.6817160378347933,NBM,96.7334864,0.025000000000000022,0.020000000000000018,0.010000000000000009,0.025000000000000022,0.020000000000000018,0.010000000000000009
69615,KXHIGHCHI-26MAY17-B84.5,2026-05-16 21:45:41.035110+00:00,KMDW,2026-05-17,1,SKIP,0.179815148956053,0.30500000000000005,-0.12518485104394705,0.12518485104394705,2.503697020878941,NBM,96.72625421666666,-5.551115123125783e-17,0.009999999999999953,0.009999999999999953,5.551115123125783e-17,-0.009999999999999953,-0.009999999999999953
69607,KXHIGHMIA-26MAY17-T90,2026-05-16 21:45:38.057268+00:00,KMIA,2026-05-17,1,SKIP,0.12141921378759224,0.01500000000000001,0.10641921378759223,0.10641921378759223,2.1283842757518445,NBM,96.67662351666667,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17,-1.0408340855860843e-17
69606,KXHIGHMIA-26MAY17-B87.5,2026-05-16 21:45:37.644785+00:00,KMIA,2026-05-17,1,SKIP,0.14788493219550458,0.44499999999999995,-0.29711506780449537,0.29711506780449537,5.942301356089907,NBM,96.6697488,5.551115123125783e-17,-0.014999999999999958,-0.019999999999999962,-5.551115123125783e-17,0.014999999999999958,0.019999999999999962
69605,KXHIGHMIA-26MAY17-B83.5,2026-05-16 21:45:37.264635+00:00,KMIA,2026-05-17,1,SKIP,0.2596803601061555,0.07499999999999998,0.1846803601061555,0.1846803601061555,3.6936072021231094,NBM,96.66341296666667,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17
69604,KXHIGHMIA-26MAY17-B89.5,2026-05-16 21:45:36.937318+00:00,KMIA,2026-05-17,1,SKIP,0.1237896540942024,0.375,-0.2512103459057976,0.2512103459057976,5.024206918115952,NBM,96.65795768333334,0.0,0.0,-0.010000000000000009,-0.0,-0.0,0.010000000000000009
69602,KXHIGHNY-26MAY17-B89.5,2026-05-16 21:45:35.932094+00:00,KNYC,2026-05-17,1,SKIP,0.15768031181422254,0.29000000000000004,-0.1323196881857775,0.1323196881857775,2.6463937637155497,NBM,96.64120395,0.004999999999999949,0.004999999999999949,0.034999999999999976,-0.004999999999999949,-0.004999999999999949,-0.034999999999999976
69601,KXHIGHNY-26MAY17-B87.5,2026-05-16 21:45:35.505207+00:00,KNYC,2026-05-17,1,SKIP,0.24179597305900907,0.38,-0.13820402694099093,0.13820402694099093,2.7640805388198184,NBM,96.63408916666667,0.0,0.0,0.0,-0.0,-0.0,-0.0
69600,KXHIGHNY-26MAY17-B83.5,2026-05-16 21:45:34.914770+00:00,KNYC,2026-05-17,1,SKIP,0.2492163496466297,0.07499999999999998,0.17421634964662971,0.17421634964662971,3.484326992932594,NBM,96.62424855,-0.009999999999999981,-0.009999999999999981,-0.009999999999999981,-0.009999999999999981,-0.009999999999999981,-0.009999999999999981
69599,KXHIGHNY-26MAY17-T83,2026-05-16 21:45:34.300652+00:00,KNYC,2026-05-17,1,SKIP,0.1646262912027402,0.03500000000000002,0.12962629120274016,0.12962629120274016,2.5925258240548033,NBM,96.61401325,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
69598,KXHIGHNY-26MAY17-T90,2026-05-16 21:45:33.936090+00:00,KNYC,2026-05-17,1,SKIP,0.12076451196140585,0.05000000000000003,0.07076451196140582,0.07076451196140582,1.4152902392281164,NBM,96.60793721666667,-2.7755575615628914e-17,-2.7755575615628914e-17,-0.005000000000000032,-2.7755575615628914e-17,-2.7755575615628914e-17,-0.005000000000000032
69597,KXHIGHNY-26MAY17-B85.5,2026-05-16 21:45:33.533056+00:00,KNYC,2026-05-17,1,SKIP,0.25976282661757744,0.18499999999999997,0.07476282661757747,0.07476282661757747,1.4952565323515492,NBM,96.60121998333334,0.020000000000000018,0.010000000000000037,-0.004999999999999977,0.020000000000000018,0.010000000000000037,-0.004999999999999977
69594,KXHIGHNY-26MAY16-B78.5,2026-05-16 21:45:31.905845+00:00,KNYC,2026-05-16,0,SKIP,0.45724915573873026,0.925,-0.4677508442612698,0.4677508442612698,9.355016885225394,HRRR,39.11843653333333,-0.1050000000000001,-0.24,-0.025000000000000022,0.1050000000000001,0.24,0.025000000000000022
